index,RegionName,State,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,mean
398,Rio Rancho,NM,Sandoval County,399,,,,,,,,,,,,,,,,,,,1200.0,1195.0,1195.0,1175.0,1075.0,1100.0,1112.5,1172.5,1137.5,1137.5,1200.0,1225.0,1195.0,1162.5,1100.0,1095.0,1050.0,1050.0,1095.0,1112.5,1150.0,1150.0,1150.0,1150.0,1200.0,1195.0,1195.0,1195.0,1165.0,1155.0,1162.5,1125.0,1100.0,1100.0,1100.0,1125.0,1150.0,1150.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1150.0,1175.0,1150.0,1150.0,1150.0,1150.0,1150.0,1100.0,1150.0,1150.0,1150.0,1175.0,1185.0,1150.0,1150.0,1212.5,1200.0,1195.0,1200.0,1150.0,1172.5,1150.0,1175.0,1175.0,1197.5,1200.0,1195.0,1195.0,1225.0,1225.0,1200.0,1200.0,1250.0,1225.0,1200.0,1200.0,1237.5,1250.0,1250.0,1295.0,1275.0,1275.0,1250.0,1262.5,1295.0,1297.0,1290.0,1295.0,1300.0,1300.0,1312.5,1300.0,1300.0,1350.0,1312.5,1345.0,1337.5,1300.0,1178.23786407767
416,Auburn,WA,King County,417,,,,,,,,,,,,,,,,,1500.0,1695.0,1595.0,1495.0,1495.0,1495.0,1472.5,1495.0,1495.0,1495.0,1395.0,1395.0,1395.0,1400.0,1500.0,1495.0,1437.5,1495.0,1385.0,1375.0,1350.0,1250.0,1300.0,1350.0,1295.0,1450.0,1350.0,1562.5,1500.0,1595.0,1595.0,1595.0,1500.0,1500.0,1495.0,1495.0,1650.0,1625.0,1600.0,1600.0,1550.0,1595.0,1595.0,1581.0,1575.0,1600.0,1600.0,1600.0,1600.0,1632.5,1600.0,1695.0,1695.0,1685.0,1672.5,1650.0,1600.0,1600.0,1597.5,1625.0,1600.0,1600.0,1695.0,1712.5,1650.0,1600.0,1695.0,1650.0,1750.0,1700.0,1719.0,1625.0,1895.0,1900.0,2000.0,1995.0,1950.0,1950.0,1899.0,1950.0,1900.0,1850.0,1995.0,1997.5,1937.5,1995.0,2000.0,2000.0,1950.0,1995.0,1925.0,1847.5,1850.0,1800.0,1950.0,1967.5,1950.0,2050.0,2049.5,2095.0,1995.0,1963.5,2000.0,2050.0,1662.6333333333334
420,Kennewick,WA,Benton County,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.5,1350.0,1450.0,1572.5,1500.0,1400.0,1375.0,1462.5,1450.0,1450.0,1450.0,1562.5,1612.5,1500.0,1525.0,1450.0,1550.0,1625.0,1495.0,1485.0,1500.0,1495.0,1525.0,1595.0,1595.0,1650.0,1550.0,1550.0,1450.0,1525.0,1469.6290322580646
421,Medford,OR,Jackson County,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.5,1500.0,1450.0,1472.5,1500.0,1462.5,1450.0,1500.0,1550.0,1600.0,1575.0,1597.5,1550.0,1595.0,1550.0,1550.0,1550.0,1550.0,1485.0,1500.0,1550.0,1495.0,1572.5,1597.5,1600.0,1562.5,1550.0,1600.0,1572.5,1500.7333333333331
428,Loveland,CO,Larimer County,429,,,,,,,,,,,,,,,,,,,,,,,1095.0,1155.0,1150.0,1112.5,1250.0,1200.0,1240.0,1231.0,1295.0,1090.0,1200.0,1195.0,1174.5,1050.0,1199.5,1145.0,1145.0,1195.0,1137.5,1087.5,1185.0,1095.0,1195.0,1272.5,1250.0,1250.0,1195.0,1195.0,1225.0,1250.0,1250.0,1250.0,1250.0,1210.0,1400.0,1395.0,1310.0,1295.0,1370.0,1450.0,1450.0,1362.5,1395.0,1350.0,1450.0,1472.5,1500.0,1450.0,1395.0,1400.0,1295.0,1395.0,1400.0,1450.0,1550.0,1472.5,1595.0,1510.0,1500.0,1595.0,1397.5,1450.0,1450.0,1500.0,1585.0,1600.0,1550.0,1600.0,1600.0,1595.0,1600.0,1595.0,1600.0,1600.0,1595.0,1675.0,1600.0,1695.0,1625.0,1650.0,1635.0,1600.0,1625.0,1650.0,1607.5,1650.0,1700.0,1750.0,1695.0,1675.0,1700.0,1700.0,1750.0,1725.0,1750.0,1700.0,1700.0,1750.0,1413.9545454545455
429,Cheyenne,WY,Laramie County,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,1297.5,1250.0,1147.5,1250.0,1250.0,1395.0,1395.0,1395.0,1350.0,1395.0,1372.5,1312.5,1350.0,1300.0,1250.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1375.0,1300.0,1195.0,1312.5,1200.0,1250.0,1200.0,1297.5,1262.5,1295.0,1295.0,1285.0,1275.0,1275.0,1295.0,1250.0,1225.0,1250.0,1250.0,1250.0,1250.0,1250.0,1295.0,1295.0,1300.0,1295.0,1250.0,1350.0,1295.0,1300.0,1350.0,1295.0,1275.0,1250.0,1285.0,1397.5,1350.0,1350.0,1450.0,1395.0,1350.0,1350.0,1250.0,1284.469696969697
435,Orem,UT,Utah County,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.0,1325.0,1395.0,1395.0,1345.0,1300.0,1300.0,1305.0,1300.0,1400.0,1395.0,1395.0,1395.0,1395.0,1395.0,1375.0,1375.0,1375.0,1375.0,1362.5,1317.5,1282.5,1330.0,1350.0,1300.0,1395.0,1350.0,1325.0,1395.0,1395.0,1410.0,1395.0,1325.0,1300.0,1275.0,1275.0,1326.581081081081
436,Missoula,MT,Missoula County,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.5,1025.0,1050.0,1000.0,997.5,975.0,1125.0,1195.0,1195.0,985.0,900.0,900.0,925.0,925.0,997.5,1125.0,1195.0,1125.0,1160.0,1100.0,1250.0,1200.0,1150.0,1295.0,1162.5,1245.0,1285.0,1275.0,1250.0,1200.0,1200.0,1247.5,1300.0,1295.0,1275.0,1230.0,1260.0,1200.0,1335.0,1350.0,1382.5,1325.0,1395.0,1375.0,1312.5,1300.0,1300.0,1300.0,1300.0,1350.0,1375.0,1395.0,1395.0,1437.5,1475.0,1437.5,1350.0,1362.5,1495.0,1395.0,1211.344262295082
451,Queen Creek,AZ,Pinal County,452,,,,,,,,,895.0,885.0,865.0,900.0,950.0,950.0,950.0,985.0,950.0,925.0,950.0,925.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,975.0,995.0,950.0,975.0,950.0,950.0,925.0,925.0,950.0,950.0,1000.0,1050.0,1000.0,1025.0,1000.0,995.0,975.0,975.0,995.0,975.0,950.0,975.0,975.0,985.0,1000.0,1050.0,1000.0,995.0,995.0,995.0,1000.0,1000.0,1025.0,1025.0,1050.0,1150.0,1125.0,1095.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,1100.0,1150.0,1150.0,1097.5,1095.0,1185.0,1195.0,1100.0,1097.0,1100.0,1100.0,1050.0,1200.0,1200.0,1295.0,1250.0,1277.5,1295.0,1325.0,1310.0,1297.0,1250.0,1249.0,1249.0,1250.0,1300.0,1327.0,1300.0,1350.0,1350.0,1400.0,1395.0,1350.0,1350.0,1350.0,1360.0,1350.0,1400.0,1442.0,1485.0,1515.0,1500.0,1500.0,1457.5,1500.0,1475.0,1495.0,1475.0,1112.3938053097345
456,Bothell,WA,Snohomish County,457,,,,,,,,,,,,,1600.0,1600.0,1700.0,1800.0,1775.0,1750.0,1795.0,1625.0,1800.0,1850.0,1695.0,1500.0,1725.0,1715.0,1695.0,1600.0,1675.0,1750.0,1795.0,1785.0,1750.0,1699.0,1750.0,1700.0,1685.0,1695.0,1625.0,1650.0,1800.0,1797.5,1800.0,1850.0,1800.0,1850.0,1800.0,1850.0,1800.0,1825.0,1812.5,1862.5,1980.0,2100.0,2100.0,1997.5,2000.0,1977.5,1950.0,1950.0,1950.0,2050.0,2100.0,2072.5,2095.0,2200.0,2292.5,2250.0,2150.0,2050.0,2100.0,2250.0,2225.0,2100.0,2100.0,2250.0,2250.0,2200.0,2325.0,2375.0,2200.0,2150.0,2200.0,2200.0,2400.0,2397.5,2350.0,2395.0,2499.0,2545.0,2550.0,2477.5,2492.5,2377.5,2300.0,2295.0,2300.0,2350.0,2390.0,2450.0,2550.0,2595.0,2500.0,2500.0,2499.0,2495.0,2450.0,2400.0,2495.0,2500.0,2495.0,2512.5,2595.0,2625.0,2600.0,2595.0,2550.0,2485.0,2450.0,2425.0,2084.0733944954127
459,Flagstaff,AZ,Coconino County,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.0,1800.0,1800.0,1775.0,1800.0,1797.5,1800.0,1800.0,1797.5,1800.0,1950.0,1895.0,1895.0,1950.0,1950.0,1900.0,2000.0,2000.0,1950.0,1985.0,1950.0,1800.0,1800.0,1800.0,1800.0,1800.0,1900.0,1962.5,1900.0,1900.0,1885.0,1850.0,1900.0,1900.0,1900.0,1837.5,1833.513513513513
469,Parker,CO,Douglas County,470,,,,,,,,,,,,,,,,,,,1685.0,1750.0,1650.0,1650.0,1725.0,1800.0,1572.5,1550.0,1600.0,1495.0,1550.0,1600.0,1770.0,1800.0,1597.5,1650.0,1650.0,1850.0,1697.5,1662.5,1800.0,1750.0,1695.0,1612.5,1850.0,1837.5,1850.0,1950.0,1950.0,1950.0,1850.0,1900.0,1897.5,1897.5,1947.5,1850.0,1972.5,1950.0,2195.0,1950.0,1925.0,2000.0,2037.5,2100.0,2050.0,2040.0,2100.0,2050.0,2195.0,2125.0,2054.5,2069.5,2150.0,2199.5,2175.0,2200.0,2195.0,2195.0,1979.0,2250.0,2099.5,2150.0,2049.0,2100.0,2000.0,2100.0,1995.0,2100.0,2100.0,2195.0,2200.0,2285.0,2295.0,2200.0,2150.0,2100.0,2195.0,2200.0,2200.0,2112.5,2200.0,2285.0,2300.0,2300.0,2349.0,2240.0,2295.0,2247.5,2200.0,2250.0,2312.5,2370.0,2295.0,2300.0,2325.0,2350.0,2350.0,2400.0,2400.0,2295.0,2299.0,2300.0,2009.7961165048544
474,Redmond,WA,King County,475,,,,,,,,,,,,,1990.0,2020.0,2100.0,2045.0,2285.0,2395.0,2300.0,2297.5,2225.0,2162.5,1850.0,1925.0,2095.0,1850.0,1899.5,1950.0,1997.0,2195.0,2195.0,2150.0,2150.0,1780.0,1700.0,1650.0,1650.0,1635.0,1685.0,1747.5,1800.0,1972.5,2100.0,2200.0,2295.0,2225.0,2150.0,2195.0,2095.0,2150.0,2150.0,2150.0,2125.0,2295.0,2395.0,2395.0,2250.0,2100.0,2175.0,2200.0,2250.0,2195.0,2195.0,2400.0,2395.0,2295.0,2400.0,2400.0,2395.0,2350.0,2300.0,2295.0,2295.0,2450.0,2495.0,2325.0,2400.0,2500.0,2687.5,2497.0,2374.5,2425.0,2200.0,2400.0,2350.0,2500.0,2500.0,2572.5,2650.0,2700.0,2724.5,2750.0,2595.0,2495.0,2500.0,2500.0,2500.0,2600.0,2600.0,2700.0,2712.5,2795.0,2750.0,2700.0,2672.5,2650.0,2650.0,2595.0,2600.0,2672.5,2695.0,2650.0,2700.0,2900.0,2800.0,2800.0,2749.5,2797.5,2800.0,2750.0,2315.706422018349
488,Longmont,CO,Boulder County,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.5,1395.0,1347.5,1250.0,1250.0,1425.0,1395.0,1362.5,1395.0,1385.0,1310.0,1345.0,1262.5,1247.5,1250.0,1295.0,1395.0,1445.0,1495.0,1495.0,1472.5,1445.0,1422.5,1430.0,1395.0,1495.0,1485.0,1545.0,1497.5,1587.5,1600.0,1575.0,1585.0,1575.0,1550.0,1595.0,1600.0,1650.0,1597.5,1695.0,1645.0,1600.0,1500.0,1597.5,1500.0,1595.0,1700.0,1695.0,1625.0,1750.0,1750.0,1710.0,1860.0,1685.0,1700.0,1750.0,1750.0,1875.0,1850.0,1895.0,1800.0,1795.0,1850.0,1790.0,1800.0,1750.0,1750.0,1800.0,1800.0,1850.0,1800.0,1900.0,1950.0,1950.0,1895.0,1875.0,1825.0,1800.0,1850.0,1875.0,1900.0,1985.0,1900.0,1950.0,1975.0,1975.0,1975.0,1995.0,1995.0,1950.0,1633.9725274725274
498,Lynnwood,WA,Snohomish County,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.0,1650.0,1725.0,1700.0,1795.0,1700.0,1750.0,1750.0,1700.0,1685.0,1700.0,1862.5,1797.5,1750.0,1750.0,1850.0,1850.0,1850.0,1795.0,1800.0,1795.0,1710.0,1675.0,1685.0,1695.0,1772.5,1837.5,1872.5,1895.0,1950.0,1900.0,1897.5,1872.5,1795.0,1895.0,1825.0,1997.5,2017.5,2000.0,2150.0,2095.0,2072.5,2025.0,1897.5,1995.0,2100.0,2200.0,2195.0,2197.5,2200.0,2195.0,2195.0,2095.0,2000.0,2100.0,2195.0,2197.5,2200.0,2250.0,2195.0,2300.0,2395.0,2300.0,2295.0,2200.0,2200.0,2200.0,2250.0,2295.0,2295.0,2300.0,2350.0,2392.5,2300.0,2295.0,2295.0,2225.0,2100.0,2200.0,1983.4875
504,Spokane Valley,WA,Spokane County,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.0,1300.0,1200.0,1095.0,1147.5,1095.0,1147.5,1245.0,1195.0,1195.0,1272.5,1300.0,1350.0,1300.0,1300.0,1347.5,1375.0,1322.5,1312.5,1375.0,1495.0,1465.0,1435.0,1450.0,1450.0,1390.0,1350.0,1277.321428571429
510,Gresham,OR,Multnomah County,511,,,,,,,,,,,,,,,,,,,1250.0,1337.5,1195.0,1150.0,1147.5,1150.0,1195.0,1150.0,1150.0,1225.0,1200.0,1275.0,1295.0,1195.0,1295.0,1295.0,1295.0,1275.0,1250.0,1195.0,1095.0,962.5,1075.0,1100.0,995.0,1050.0,1172.5,1250.0,1224.5,1185.0,1199.0,1199.0,1250.0,1250.0,1285.0,1300.0,1350.0,1295.0,1295.0,1350.0,1350.0,1372.5,1447.5,1345.0,1350.0,1425.0,1325.0,1395.0,1495.0,1462.5,1495.0,1495.0,1450.0,1397.5,1495.0,1545.0,1595.0,1395.0,1395.0,1595.0,1595.0,1495.0,1550.0,1450.0,1472.5,1595.0,1595.0,1595.0,1495.0,1500.0,1595.0,1575.0,1595.0,1595.0,1650.0,1525.0,1500.0,1537.5,1672.5,1650.0,1695.0,1595.0,1595.0,1550.0,1625.0,1795.0,1795.0,1750.0,1750.0,1650.0,1650.0,1695.0,1695.0,1724.5,1762.5,1695.0,1725.0,1672.5,1797.5,1699.0,1737.5,1695.0,1420.626213592233
517,Saint George,UT,Washington County,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,1100.0,1075.0,1095.0,1100.0,1150.0,1125.0,1100.0,1175.0,1200.0,1200.0,1100.0,1100.0,1050.0,975.0,1000.0,1000.0,1000.0,1072.5,1100.0,1100.0,1000.0,1050.0,1150.0,1225.0,1100.0,1100.0,1000.0,1025.0,1075.0,1072.5,1100.0,995.0,1066.0,1100.0,1120.5,1200.0,1100.0,1295.0,1200.0,1200.0,1200.0,1300.0,1250.0,1300.0,1310.0,1222.5,1250.0,1250.0,1350.0,1366.0,1300.0,1362.5,1350.0,1316.0,1350.0,1316.0,1308.0,1316.0,1316.0,1266.0,1300.0,1300.0,1400.0,1400.0,1450.0,1400.0,1500.0,1495.0,1467.0,1450.0,1400.0,1400.0,1400.0,1383.0,1375.0,1395.0,1400.0,1400.0,1450.0,1450.0,1462.5,1400.0,1450.0,1472.5,1228.0058139534883
518,Ogden,UT,Weber County,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.0,1012.5,972.5,972.5,972.5,897.5,937.5,1037.5,1075.0,950.0,995.0,995.0,1100.0,995.0,1095.0,1150.0,1007.5,1100.0,1050.0,1000.0,1095.0,1095.0,1100.0,1100.0,1100.0,1100.0,1075.0,1077.5,1197.5,1200.0,1200.0,1125.0,1200.0,1195.0,1200.0,1275.0,1325.0,1065.8947368421052
521,Kirkland,WA,King County,522,,,,,,,,,,,,,,,2025.0,2022.5,1997.5,2250.0,1985.0,1950.0,1950.0,1750.0,1772.5,1697.5,1500.0,1622.5,1550.0,1750.0,1710.0,1685.0,1725.0,1797.5,1850.0,1695.0,1750.0,1695.0,1450.0,1500.0,1525.0,1790.0,1895.0,1824.0,2000.0,1922.5,1995.0,1885.0,1979.5,1950.0,1922.5,1979.0,1997.5,2050.0,2150.0,2295.0,2145.0,2225.0,2300.0,2295.0,2100.0,2195.0,1995.0,1897.5,1900.0,2027.5,2122.5,2350.0,2300.0,2395.0,2300.0,2295.0,2200.0,2300.0,2200.0,2325.0,2475.0,2300.0,2300.0,2484.0,2400.0,2325.0,2495.0,2370.0,2300.0,2225.0,2147.5,2295.0,2300.0,2250.0,2395.0,2597.0,2595.0,2565.0,2495.0,2395.0,2350.0,2395.0,2300.0,2300.0,2400.0,2400.0,2595.0,2700.0,2650.0,2600.0,2595.0,2500.0,2500.0,2500.0,2597.5,2600.0,2595.0,2600.0,2750.0,2750.0,2750.0,2750.0,2600.0,2672.5,2650.0,2500.0,2173.2523364485983
566,Pasco,WA,Franklin County,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.5,1400.0,1400.0,1425.0,1412.5,1395.0,1395.0,1400.0,1450.0,1500.0,1425.0,1495.0,1450.0,1450.0,1500.0,1500.0,1450.0,1450.0,1450.0,1400.0,1450.0,1450.0,1497.5,1462.5,1495.0,1495.0,1595.0,1500.0,1500.0,1600.0,1595.0,1600.0,1444.0
569,Casa Grande,AZ,Pinal County,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.0,925.0,975.0,950.0,985.0,997.5,1025.0,1049.5,1042.5,1050.0,1087.5,1050.0,1012.0,1075.0,1085.0,1175.0,1145.0,1150.0,1112.5,1095.0,1062.5,1095.0,1025.0,1100.0,1075.0,1100.0,1150.0,1195.0,1200.0,1200.0,1225.0,1200.0,1250.0,1250.0,1250.0,1200.0,1200.0,1086.421052631579
580,Marysville,WA,Snohomish County,581,,,,,,,,,,,,,,1300.0,1300.0,1300.0,1295.0,1362.5,1335.0,1300.0,1300.0,1395.0,1395.0,1375.0,1375.0,1410.0,1407.5,1397.5,1400.0,1437.5,1450.0,1395.0,1395.0,1395.0,1372.5,1325.0,1325.0,1300.0,1395.0,1450.0,1472.5,1450.0,1450.0,1575.0,1495.0,1500.0,1550.0,1550.0,1575.0,1575.0,1562.5,1550.0,1575.0,1550.0,1550.0,1550.0,1595.0,1582.5,1580.0,1540.5,1595.0,1649.5,1650.0,1625.0,1497.5,1531.5,1595.0,1595.0,1662.5,1640.0,1695.0,1630.0,1635.0,1713.5,1717.5,1797.5,1695.0,1749.0,1650.0,1645.0,1695.0,1706.5,1685.0,1650.0,1750.0,1775.0,1777.0,1750.0,1850.0,1927.5,1922.0,1922.0,1895.0,1895.0,1900.0,1895.0,1850.0,1895.0,1750.0,1895.0,1972.5,2000.0,2097.5,2150.0,1985.0,2000.0,1965.0,1999.0,1995.0,2072.5,2200.0,2200.0,2151.0,2150.0,2100.0,2082.5,2092.5,2050.0,2095.0,2100.0,1658.4027777777778
583,Avondale,AZ,Maricopa County,584,,,,937.5,995.0,1045.0,999.5,999.0,995.0,1000.0,995.0,1000.0,1012.5,1000.0,999.0,1000.0,995.0,995.0,995.0,999.0,995.0,995.0,995.0,975.0,962.5,950.0,995.0,995.0,995.0,1000.0,999.0,995.0,1000.0,995.0,995.0,1000.0,995.0,995.0,995.0,999.0,999.0,995.0,1000.0,1000.0,999.5,1000.0,1045.0,1025.0,999.5,995.0,995.0,995.0,1025.0,1025.0,1050.0,1050.0,1050.0,1050.0,1049.0,1025.0,1025.0,1095.0,1100.0,1095.0,1085.5,1100.0,1100.0,1097.0,1095.0,1100.0,1100.0,1125.0,1125.0,1100.0,1137.0,1125.0,1150.0,1175.0,1150.0,1150.0,1147.0,1150.0,1125.0,1100.0,1175.0,1195.0,1200.0,1250.0,1236.0,1250.0,1250.0,1265.0,1250.0,1225.0,1250.0,1250.0,1249.0,1250.0,1275.0,1275.0,1295.0,1300.0,1300.0,1295.0,1300.0,1295.0,1300.0,1325.0,1350.0,1350.0,1350.0,1350.0,1397.0,1400.0,1425.0,1450.0,1450.0,1412.5,1395.0,1395.0,1114.1864406779662
591,Springfield,OR,Lane County,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.0,1245.0,1195.0,1150.0,1095.0,1137.5,1195.0,1195.0,1125.0,1200.0,1097.5,1235.0,1200.0,1247.5,1295.0,1272.5,1250.0,1265.0,1195.0,1195.0,1225.0,1270.0,1300.0,1295.0,1395.0,1395.0,1350.0,1300.0,1400.0,1395.0,1295.0,1285.0,1226.7272727272727
594,Bremerton,WA,Kitsap County,595,,,,,,,,,,,,,,,,1080.0,1262.5,1200.0,1192.5,1195.0,1150.0,1125.0,1100.0,1100.0,1050.0,1050.0,1050.0,1000.0,1050.0,1200.0,1200.0,1150.0,1150.0,1100.0,1100.0,1100.0,1100.0,1100.0,1000.0,995.0,995.0,977.5,975.0,1050.0,1100.0,1072.5,1095.0,1097.5,1100.0,1200.0,1100.0,1145.0,1100.0,1150.0,1150.0,1185.0,1200.0,1200.0,1150.0,1100.0,1250.0,1250.0,1225.0,1250.0,1150.0,1225.0,1200.0,1150.0,1300.0,1199.0,1095.0,1050.0,1075.0,1100.0,1200.0,1200.0,1100.0,1250.0,1250.0,1350.0,1300.0,1325.0,1297.5,1200.0,1375.0,1325.0,1350.0,1350.0,1377.5,1350.0,1350.0,1400.0,1425.0,1395.0,1425.0,1475.0,1500.0,1500.0,1500.0,1500.0,1475.0,1562.5,1500.0,1500.0,1500.0,1500.0,1550.0,1500.0,1480.0,1425.0,1500.0,1550.0,1550.0,1600.0,1600.0,1612.5,1585.0,1550.0,1600.0,1600.0,1253.4575471698113
611,Casper,WY,Natrona County,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,1350.0,1300.0,1300.0,1300.0,1300.0,1285.0,1250.0,1250.0,1200.0,1275.0,1300.0,1250.0,1100.0,1150.0,1100.0,1095.0,1000.0,1100.0,972.5,997.5,997.5,900.0,1050.0,1050.0,997.5,1050.0,1050.0,1000.0,1000.0,1000.0,975.0,950.0,975.0,995.0,995.0,975.0,950.0,947.5,1000.0,1000.0,995.0,975.0,1000.0,1077.5,1000.0,1000.0,987.5,1000.0,1000.0,1000.0,1000.0,1050.0,1095.0,1250.0,1100.0,950.0,1100.0,1125.0,1074.1583333333333
612,Goodyear,AZ,Maricopa County,613,,,1100.0,1095.0,1100.0,1200.0,1200.0,1295.0,1185.0,1199.0,1247.5,1195.0,1095.0,1095.0,1120.0,1195.0,1150.0,1197.5,1095.0,1100.0,1100.0,1095.0,1075.0,1095.0,1095.0,1075.0,1095.0,1100.0,1150.0,1195.0,1100.0,1180.0,1195.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1125.0,1100.0,1100.0,1100.0,1100.0,1099.0,1095.0,1100.0,1100.0,1100.0,1100.0,1100.0,1150.0,1150.0,1150.0,1195.0,1175.0,1195.0,1195.0,1199.0,1200.0,1250.0,1245.0,1250.0,1300.0,1299.5,1290.0,1250.0,1225.0,1250.0,1250.0,1250.0,1250.0,1280.0,1295.0,1337.5,1300.0,1350.0,1250.0,1300.0,1250.0,1250.0,1262.5,1250.0,1250.0,1300.0,1365.0,1375.0,1372.5,1362.5,1350.0,1362.5,1350.0,1345.0,1350.0,1350.0,1385.0,1395.0,1475.0,1465.0,1445.0,1450.0,1450.0,1450.0,1475.0,1450.0,1500.0,1515.0,1500.0,1499.0,1500.0,1595.0,1600.0,1632.5,1595.0,1595.0,1595.0,1550.0,1500.0,1500.0,1255.3655462184877
629,Great Falls,MT,Cascade County,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.0,1100.0,1150.0,1162.5,1100.0,1137.5,975.0,1150.0,1197.5,1175.0,1100.0,1100.0,1100.0,1097.5,1200.0,1150.0,1142.5,1192.5,1200.0,1150.0,1150.0,1150.0,1100.0,1150.0,1175.0,1200.0,1200.0,1200.0,1172.5,1195.0,1072.5,1000.0,1100.0,1100.0,1050.0,997.5,1116.1486486486488
647,Layton,UT,Davis County,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,1299.5,1395.0,1395.0,1500.0,1582.5,1525.0,1585.0,1400.0,1462.5,1450.0,1462.5,1497.5,1550.0,1524.5,1462.5,1625.0,1550.0,1490.0,1595.0,1500.0,1512.5,1525.0,1520.0,1525.0,1680.0,1625.0,1595.0,1500.0,1595.0,1650.0,1600.0,1700.0,1700.0,1749.0,1507.6666666666667
